feature_set	model	roc_auc	pr_auc
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=0,rl=10,n=800)	0.6849999999999999	0.606111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=0,rl=10,n=1200)	0.6849999999999999	0.606111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=0,rl=10,n=1600)	0.6849999999999999	0.606111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=1,n=800)	0.7116666666666667	0.6653174603174603
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=1,n=1200)	0.7116666666666667	0.6653174603174603
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=1,n=1600)	0.7116666666666667	0.6653174603174603
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=5,n=800)	0.6783333333333333	0.596111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=5,n=1200)	0.6783333333333333	0.596111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=5,n=1600)	0.6783333333333333	0.596111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=10,n=800)	0.71	0.6027777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=10,n=1200)	0.71	0.6027777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=1,g=1,rl=10,n=1600)	0.71	0.6027777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=1,n=800)	0.6416666666666667	0.5288888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=1,n=1200)	0.6416666666666667	0.5288888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=1,n=1600)	0.6416666666666667	0.5288888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=5,n=800)	0.6416666666666667	0.5288888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=5,n=1200)	0.6416666666666667	0.5288888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=5,n=1600)	0.6416666666666667	0.5288888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=10,n=800)	0.6283333333333333	0.5205555555555554
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=10,n=1200)	0.6283333333333333	0.5205555555555554
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=0,rl=10,n=1600)	0.6283333333333333	0.5205555555555554
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=1,n=800)	0.7366666666666666	0.6205555555555555
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=1,n=1200)	0.7366666666666666	0.6205555555555555
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=1,n=1600)	0.7366666666666666	0.6205555555555555
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=5,n=800)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=5,n=1200)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=5,n=1600)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=10,n=800)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=10,n=1200)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=3,g=1,rl=10,n=1600)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=10,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=10,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=0,rl=10,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=10,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=10,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=0.8,mcw=5,g=1,rl=10,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=1,n=800)	0.6366666666666666	0.6324603174603174
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=1,n=1200)	0.6366666666666666	0.6324603174603174
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=1,n=1600)	0.6366666666666666	0.6324603174603174
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=5,n=800)	0.6599999999999999	0.5927777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=5,n=1200)	0.6599999999999999	0.5927777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=5,n=1600)	0.6599999999999999	0.5927777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=10,n=800)	0.6649999999999999	0.5927777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=10,n=1200)	0.6649999999999999	0.5927777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=0,rl=10,n=1600)	0.6649999999999999	0.5927777777777777
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=1,n=800)	0.7	0.591111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=1,n=1200)	0.7	0.591111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=1,n=1600)	0.7	0.591111111111111
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=5,n=800)	0.6849999999999999	0.5833333333333333
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=5,n=1200)	0.6849999999999999	0.5833333333333333
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=5,n=1600)	0.6849999999999999	0.5833333333333333
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=10,n=800)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=10,n=1200)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=1,g=1,rl=10,n=1600)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=1,n=800)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=1,n=1200)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=1,n=1600)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=5,n=800)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=5,n=1200)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=5,n=1600)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=10,n=800)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=10,n=1200)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=0,rl=10,n=1600)	0.7699999999999999	0.6788888888888889
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=1,n=800)	0.7366666666666666	0.6205555555555555
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=1,n=1200)	0.7366666666666666	0.6205555555555555
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=1,n=1600)	0.7366666666666666	0.6205555555555555
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=5,n=800)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=5,n=1200)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=5,n=1600)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=10,n=800)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=10,n=1200)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=3,g=1,rl=10,n=1600)	0.71	0.6011111111111112
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=10,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=10,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=0,rl=10,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=10,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=10,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=3,lr=0.08,ss=1.0,cs=1.0,mcw=5,g=1,rl=10,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=1,n=800)	0.6483333333333333	0.5496825396825396
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=1,n=1200)	0.6483333333333333	0.5496825396825396
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=1,n=1600)	0.6483333333333333	0.5496825396825396
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=5,n=800)	0.6983333333333334	0.5711111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=5,n=1200)	0.6983333333333334	0.5711111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=5,n=1600)	0.6983333333333334	0.5711111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=10,n=800)	0.6983333333333334	0.5711111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=10,n=1200)	0.6983333333333334	0.5711111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=0,rl=10,n=1600)	0.6983333333333334	0.5711111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=1,n=800)	0.72	0.635
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=1,n=1200)	0.72	0.635
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=1,n=1600)	0.72	0.635
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=5,n=800)	0.7416666666666667	0.6272222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=5,n=1200)	0.7416666666666667	0.6272222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=5,n=1600)	0.7416666666666667	0.6272222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=10,n=800)	0.7566666666666666	0.6622222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=10,n=1200)	0.7566666666666666	0.6622222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=1,g=1,rl=10,n=1600)	0.7566666666666666	0.6622222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=1,n=800)	0.705	0.5966666666666666
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=1,n=1200)	0.705	0.5966666666666666
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=1,n=1600)	0.705	0.5966666666666666
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=5,n=800)	0.715	0.605
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=5,n=1200)	0.715	0.605
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=5,n=1600)	0.715	0.605
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=10,n=800)	0.715	0.605
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=10,n=1200)	0.715	0.605
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=0,rl=10,n=1600)	0.715	0.605
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=1,n=800)	0.715	0.6
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=1,n=1200)	0.715	0.6
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=1,n=1600)	0.715	0.6
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=5,n=800)	0.73	0.6138888888888888
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=5,n=1200)	0.73	0.6138888888888888
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=5,n=1600)	0.73	0.6138888888888888
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=10,n=800)	0.7166666666666666	0.6055555555555555
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=10,n=1200)	0.7166666666666666	0.6055555555555555
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=3,g=1,rl=10,n=1600)	0.7166666666666666	0.6055555555555555
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=10,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=10,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=0,rl=10,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=10,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=10,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.6,mcw=5,g=1,rl=10,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=1,n=800)	0.6183333333333333	0.5935714285714285
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=1,n=1200)	0.6183333333333333	0.5935714285714285
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=1,n=1600)	0.6183333333333333	0.5935714285714285
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=5,n=800)	0.6783333333333333	0.596111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=5,n=1200)	0.6783333333333333	0.596111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=5,n=1600)	0.6783333333333333	0.596111111111111
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=10,n=800)	0.625	0.5413492063492062
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=10,n=1200)	0.625	0.5413492063492062
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=0,rl=10,n=1600)	0.625	0.5413492063492062
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=1,n=800)	0.7216666666666667	0.6680158730158731
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=1,n=1200)	0.7216666666666667	0.6680158730158731
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=1,n=1600)	0.7216666666666667	0.6680158730158731
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=5,n=800)	0.7416666666666667	0.6272222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=5,n=1200)	0.7416666666666667	0.6272222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=5,n=1600)	0.7416666666666667	0.6272222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=10,n=800)	0.7566666666666666	0.6622222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=10,n=1200)	0.7566666666666666	0.6622222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=1,g=1,rl=10,n=1600)	0.7566666666666666	0.6622222222222222
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=1,n=800)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=1,n=1200)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=1,n=1600)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=5,n=800)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=5,n=1200)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=5,n=1600)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=10,n=800)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=10,n=1200)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=0,rl=10,n=1600)	0.725	0.63
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=1,n=800)	0.7216666666666666	0.6
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=1,n=1200)	0.7216666666666666	0.6
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=1,n=1600)	0.7216666666666666	0.6
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=5,n=800)	0.73	0.6138888888888888
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=5,n=1200)	0.73	0.6138888888888888
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=5,n=1600)	0.73	0.6138888888888888
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=10,n=800)	0.7166666666666666	0.6055555555555555
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=10,n=1200)	0.7166666666666666	0.6055555555555555
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=3,g=1,rl=10,n=1600)	0.7166666666666666	0.6055555555555555
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=1,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=1,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=1,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=5,n=800)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=5,n=1200)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=5,n=1600)	0.5	0.4027777777777778
omics	xgb_fine(md=4,lr=0.03,ss=0.8,cs=0.8,mcw=5,g=0,rl=10,n=800)	0.5	0.4027777777777778
